image,mask,text,label,coord
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0300.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0300.nii.gz,"The right acetabular labrum, a fibrocartilaginous rim, deepens the acetabulum and enhances joint stability for femoral head articulation.",2,"[0.6627,0.3351,0.2784]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0307.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0307.nii.gz,The right superior pubic ramus extends laterally to stabilize the anterior pelvis and supports the pelvic viscera.,2,"[0.6031,0.3055,-0.4672]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0308.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0308.nii.gz,The right inferior pubic ramus contributes to the structure of the pubic arch and provides muscle attachment sites for the perineum.,2,"[0.4993,0.2996,0.3102]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0314.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0314.nii.gz,"The right hip bone supports the acetabulum, allowing articulation with the femur for hip joint movement.",2,"[0.5537,0.281,0.2748]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0319.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0319.nii.gz,"The right hip bone is made up of the ilium, pubis, and ischium, forming a strong structure.",2,"[0.5183,0.3077,0.0655]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0320.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0320.nii.gz,"The right hip bone, composed of the ilium, pubis, and ischium, forms the right lateral wall of the pelvis.",2,"[0.4615,0.3223,0.2852]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0324.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0324.nii.gz,"The right hip bone has a broad iliac section, whose upper border forms the iliac crest——a key anatomical landmark.",2,"[0.6256,0.2719,-0.7449]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0325.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0325.nii.gz,"The pubic portion of the right hip bone is situated anteriorly and forms part of the pubic symphysis, which connects the two pubic bones.",2,"[0.523,0.395,0.3175]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0327.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0327.nii.gz,"The right ischium forms the posteroinferior aspect of the coxal bone, featuring the load-bearing ischial tuberosity that supports body weight in seated positions.",2,"[0.4587,0.2635,0.3405]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0329.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0329.nii.gz,"The acetabulum of the right hip bone is a deep, lateral socket that articulates with the femoral head to form the hip joint.",2,"[0.5597,0.333,0.2791]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0332.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0332.nii.gz,"The acetabulum of the right hip bone is composed of the ilium, pubis, and ischium, and has a complex anatomical structure.",2,"[0.5579,0.2808,0.3261]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0334.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0334.nii.gz,The smooth medial surface of the right hip bone forms part of the pelvic cavity wall and supports the pelvic organs.,2,"[0.5515,-0.6333,0.3608]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0339.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0339.nii.gz,The lateral extension of the right hip bone's iliac wing serves as an attachment surface for numerous muscles.,2,"[0.5691,-0.2202,-0.1724]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0341.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0341.nii.gz,"The superior and inferior rami of the pubis are the core components of the right hip's pubic region, essential for maintaining pelvic structural integrity.",2,"[0.6267,-0.8046,-0.4306]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0342.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0342.nii.gz,"Serving as passages for nerves and blood vessels, the greater and lesser sciatic notches of the right hip bone are important anatomical landmarks.",2,"[0.6125,-0.5793,0.6717]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0344.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0344.nii.gz,"The anterior superior iliac spine of the right hip bone is a prominent point on the anterior aspect of the iliac crest, serving as an important surface landmark and site for muscle attachment.",2,"[0.4629,0.2494,-0.3404]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0345.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0345.nii.gz,"Both the upper and lower branches of the pubis compose the primary framework of the right pubic bone, reinforcing pelvic stability.",2,"[0.5028,0.6431,-0.7044]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0350.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0350.nii.gz,"The pubic symphysis surface of the right hip bone, being smooth, forms a fibrocartilaginous joint with the opposite pubis.",2,"[0.6886,0.4137,0.2796]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0355.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0355.nii.gz,"Located on the posteroinferior aspect of the right hip bone, the ischial tuberosity functions as the primary load-bearing structure during sitting.",2,"[0.5777,-0.7229,-0.3696]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0358.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0358.nii.gz,"Contributing to the anterior wall of the pelvis, the pubic symphysis surface of the right hip bone offers support for the pelvic organs.",2,"[0.6231,0.4288,-0.2158]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0362.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0362.nii.gz,"In the axial plane, the right acetabulum appears as a smoothly contoured socket, articulating seamlessly with the femoral head.",2,"[0.565,0.3322,0.233]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0366.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0366.nii.gz,Coronal CT reconstructions depict the anterior-posterior anatomical relationship between the iliac wing and the pubic symphysis of the right hip bone.,2,"[0.5435,-0.7992,0.4858]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0369.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0369.nii.gz,The sagittal CT reconstructions provide clear visualization of the acetabulum's anterior and posterior walls as well as the columnar components of the right hip bone.,2,"[0.5394,0.3079,0.0004]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0370.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0370.nii.gz,"The articular surface of the acetabulum of the right hip bone appears smooth on CT, creating a well-defined joint relationship with the femoral head.",2,"[0.4978,-0.242,-0.4057]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0375.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0375.nii.gz,"On cross-sectional CT images, the iliac wing of the right hip bone spreads outward, making up the lateral pelvic wall.",2,"[0.5008,0.2545,-0.0472]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0381.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0381.nii.gz,"The pubic symphysis surface of the right hip bone is smooth on CT, establishing a fibrocartilaginous connection with the opposite pubis.",2,"[0.6389,0.3454,0.3203]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0383.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0383.nii.gz,"CT imaging demonstrates increased osseous density at the right ischial tuberosity, the primary load-bearing structure in sitting position.",2,"[0.6165,0.3616,0.226]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0390.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0390.nii.gz,The right hip's architectural design features:Thin anterior wall for flexion/rotation mobility.Thickened posterior wall resisting posterior dislocation forces.Gradual transitional zone at the acetabular notch,2,"[0.6331,-0.7908,-0.2155]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0401.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0401.nii.gz,"CT imaging clearly demonstrates the spatial relationships among the right iliac, pubic, and ischial bones.",2,"[0.5928,-0.6894,-0.3473]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0402.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0402.nii.gz,CT imaging demonstrates the regular contour of the right hemipelvis' medial aspect projecting into the pelvic space.,2,"[0.5509,0.319,0.2918]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0403.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0403.nii.gz,"The acetabulum of the right hip bone is formed by the fusion of the ilium, ischium, and pubis.",2,"[0.5974,-0.7993,-0.2361]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0406.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0406.nii.gz,"he right os coxae's superior portion consists of the fan-like ilium, which helps comprise the lateral pelvic wall.",2,"[0.6219,-0.5963,0.3115]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0408.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0408.nii.gz,"The right hip bone connects with the sacrum through the auricular surface, showing a distinct joint space on CT.",2,"[0.5454,0.2888,0.2538]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0416.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0416.nii.gz,"The articular surface of the right hip bone and femoral head is half-moon-shaped, and CT shows uniform subchondral bone density",2,"[0.5919,-0.7565,-0.2449]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0423.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0423.nii.gz,"The right hip bone, an irregular flat bone, is fully visualized anatomically via CT 3D reconstruction.",2,"[0.5505,0.3497,0.2906]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0426.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0426.nii.gz,"A key component of the pelvis, the right hip bone is formed by the fusion of the ilium, ischium, and pubis.",2,"[0.4964,0.3215,0.0863]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0429.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0429.nii.gz,"The right hip bone is irregularly shaped and forms part of the anterior, lateral, and posterior walls of the pelvis.",2,"[0.5928,0.3264,0.2703]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0440.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0440.nii.gz,The right hip bone is composed of the ilium in the upper part and the ischium and pubis in the lower part.,2,"[0.5345,0.2687,0.225]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0441.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0441.nii.gz,The ilium of the right hip bone is broad and forms the iliac wing.,2,"[0.5718,-0.2974,-0.2655]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0442.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0442.nii.gz,"Sagittal CT reconstructions distinctly outline the anatomical features of the right iliac crest and ischial tuberosity, highlighting their typical morphology and spatial arrangement.",2,"[0.5467,0.3439,-0.7433]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0446.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0446.nii.gz,The coronal CT scans demonstrate the structural association between the right acetabulum and femoral head.,2,"[0.54,0.2878,0.3705]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0447.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0447.nii.gz,"On CT scans, the iliac wing of the right hip bone is depicted as a fan-shaped area of high density.",2,"[0.6002,0.342,0.267]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0450.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0450.nii.gz,3D CT reconstruction provides a clear depiction of the overall morphology and bony landmarks of the right hip bone.,2,"[0.6109,0.3358,0.9275]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0456.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0456.nii.gz,The right hip's anterior and posterior superior iliac spines are visualized on CT as sharply demarcated high-attenuation anatomical landmarks.,2,"[0.5481,0.3091,0.2692]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0461.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0461.nii.gz,The ischial tuberosity at the lower end of the ischial body of the right hip bone is an important weight-bearing structure.,2,"[0.5623,0.3129,0.2755]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0467.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0467.nii.gz,The right hip bone demonstrates continuity between its ischial and pubic components through ramal fusion anteriorly.,2,"[0.5901,0.3875,0.3576]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0468.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0468.nii.gz,The right pubis comprises the pubic body and the pubic ramus.,2,"[0.5515,-0.7046,-0.4318]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0472.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0472.nii.gz,The pubic symphysis is the site where the pubic body of the right hip bone connects with the left pubic body.,2,"[0.5652,0.3657,-0.3754]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0473.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0473.nii.gz,The right superior pubic ramus joins the ischial ramus to create the inferior boundary of the obturator foramen.,2,"[0.5722,0.2712,-0.4339]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0476.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0476.nii.gz,The right obturator foramen is created by the ischium and pubis and appears as a triangular or oval opening.,2,"[0.6192,0.4155,0.2923]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0477.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0477.nii.gz,The right ilium forms a synovial articulation with the sacrum at the sacroiliac joint.,2,"[0.6036,0.3166,0.6239]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0483.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0483.nii.gz,"The acetabulum of the right hip bone is situated at the confluence of the ilium, ischium, and pubis, articulating with the femoral head to form the hip joint.",2,"[0.4621,0.276,0.2527]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0484.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0484.nii.gz,"Encircling the right acetabulum, the labrum creates a deeper socket for the hip joint.",2,"[0.5227,0.2684,0.8187]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0495.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0495.nii.gz,The acetabular notch of the right hip bone is positioned below and serves as a conduit for blood vessels and nerves.,2,"[0.5467,-0.199,-0.2721]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0500.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0500.nii.gz,"The fusion areas of the ilium, ischium, and pubis in the right hip bone are shown on axial CT images.",2,"[0.5595,0.3701,-0.6225]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0502.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0502.nii.gz,"The sagittal CT reconstructions provide a clear depiction of the anatomical contours of the right iliac crest and ischial tuberosity, revealing their characteristic morphology and spatial relationships.",2,"[0.5131,-0.7175,-0.3843]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0505.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0505.nii.gz,"In coronal computed tomography imaging, the anatomical connection of the femoral head with the acetabulum of the right hip joint is visualized.",2,"[0.6237,0.4077,0.3688]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0506.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0506.nii.gz,The iliac wing of the right hip bone shows up as a fan-shaped high-density region on CT images.,2,"[0.4184,0.3072,0.3259]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0507.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0507.nii.gz,The overall morphology and bony landmarks of the right hip bone can be clearly visualized through 3D CT reconstruction.,2,"[0.4277,0.2714,0.3145]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0509.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0509.nii.gz,"CT imaging reveals well-corticated bony protrusions at the right ASIS and PSIS locations, demonstrating characteristic osseous density.",2,"[0.1646,0.2127,-0.3888]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0513.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0513.nii.gz,Axial CT images delineate the right obturator foramen as a region of low density encircled by high-density cortical bone.,2,"[0.5677,0.3553,0.9696]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0516.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0516.nii.gz,"Sagittal CT reconstructions demonstrate the osseous continuity between the right ischial ramus and inferior pubic ramus, forming the complete inferior pelvic ring structure.",2,"[0.4847,0.3021,0.5728]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0519.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0519.nii.gz,The iliac fossa of the right hip bone is depicted as a concave low-density area on CT images.,2,"[0.5826,0.3323,0.2657]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0529.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0529.nii.gz,CT imaging demonstrates the right ischial tuberosity as a well-corticated bony prominence with elevated radiodensity.,2,"[0.7047,0.3111,0.0619]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0536.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0536.nii.gz,The sacroiliac joint space of the right hip is seen in coronal CT images.,2,"[0.5041,0.2878,-0.346]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0541.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0541.nii.gz,CT imaging clearly delineates the characteristic morphology and anatomical landmarks of the right hip bone.,2,"[0.6078,0.323,-0.6331]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0542.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0542.nii.gz,The spatial position of the right hip bone within the pelvis can be displayed by 3D CT reconstruction.,2,"[0.5279,0.2777,-0.3717]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0543.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0543.nii.gz,"CT imaging demonstrates the right acetabular rim as a continuous, high-attenuation curvilinear structure with smooth cortical margins.",2,"[0.5943,0.383,0.3495]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0546.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0546.nii.gz,"Axial CT images depict the spatial configuration of the ilium, ischium, and pubis in the right hip bone in three dimensions.",2,"[0.5664,0.3198,0.3218]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0548.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0548.nii.gz,The right hip bone exhibits clearly visible cortical margins circumscribing the obturator foramen on CT imaging.,2,"[0.569,0.3383,-0.4947]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0549.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0549.nii.gz,"The right hip bone, comprising the fused ilium, ischium, and pubis, serves as the main structural element of the right pelvis.",2,"[0.5205,0.3648,0.2854]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0550.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0550.nii.gz,"The sacroiliac joint connects the right hip bone to the sacrum, providing posterior support for the pelvic ring.",2,"[0.6438,0.3341,0.2991]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0551.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0551.nii.gz,"In axial plane CT scans, the right os coxae demonstrates a semicircular configuration that encircles the acetabular cavity.",2,"[0.6596,-0.6643,0.2774]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0553.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0553.nii.gz,"The right hemipelvis exhibits a classic cardiac configuration on coronal CT, reflecting the harmonious union of ilium, ischium and pubis.",2,"[0.5684,-0.6984,-0.3987]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0564.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0564.nii.gz,"Positioned below the right lumbar vertebrae, the right hip bone articulates with the proximal femur to create the hip joint.",2,"[0.557,0.3265,0.333]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0566.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0566.nii.gz,"The main framework of the right pelvis is established by the union of three bones——the ilium, ischium, and pubis����which collectively form the right hip bone.",2,"[0.5559,0.3111,-0.4124]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0571.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0571.nii.gz,"The acetabulum, formed by the right hip bone and sacrum, has a hemispherical articular surface that matches the femoral head.",2,"[0.552,0.3088,0.0819]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0574.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0574.nii.gz,"The right hip bone forms part of the obturator foramen, which appears as an oval structure on CT coronal views.",2,"[0.5328,0.3262,0.2822]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0577.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0577.nii.gz,"The right hip bone connects with the spine, femur, sacroiliac joint, and pubic symphysis to create a stable biomechanical structure through the acetabulum.",2,"[0.5301,0.3577,0.275]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0578.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0578.nii.gz,"The right hip bone pairs with the left hip bone to form the bony pelvis, which supports the weight of the upper body.",2,"[0.5258,0.308,0.6667]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0581.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0581.nii.gz,"The right ilium is characterized by a large, fan-shaped surface providing attachment for muscles crucial to trunk stability and movement.",2,"[0.5696,-0.6453,0.3453]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0583.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0583.nii.gz,"Serving as the primary attachment site for the hamstring muscles, the right ischial tuberosity is a bony prominence of the ischium.",2,"[0.7058,-0.6619,-0.4452]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0584.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0584.nii.gz,"The pubic symphysis is where the right pubis meets the left pubis, forming a cartilaginous joint that helps to absorb impact forces.",2,"[0.5599,-0.6371,0.2639]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0586.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0586.nii.gz,"The right acetabulum is a deep socket that articulates with the femoral head, ensuring hip joint stability during locomotion.",2,"[0.5766,-0.2133,-0.2322]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0587.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0587.nii.gz,"Running along the superior margin of the ilium, the iliac crest of the right hip bone is an important bony landmark used in clinical examinations.",2,"[0.6785,0.3534,0.289]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0589.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0589.nii.gz,The posterior superior iliac spine of the right hip bone is easily felt and corresponds to the level of the second sacral vertebra (S2).,2,"[0.5503,0.3292,0.2902]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0592.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0592.nii.gz,"The right auricular surface of the ilium articulates with the sacrum, contributing to the formation of the sacroiliac joint that stabilizes the pelvis.",2,"[0.6146,0.3371,-0.0714]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0593.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0593.nii.gz,"The right greater sciatic notch serves as a passage for the piriformis muscle and sciatic nerve, allowing them to travel from the pelvis to the gluteal region.",2,"[0.6178,0.3288,0.4265]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0600.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0600.nii.gz,"Covered by the obturator membrane, the right obturator foramen is an oval opening that reduces skeletal weight and permits neurovascular passage.",2,"[0.538,0.2774,-0.4412]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0601.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0601.nii.gz,"The pectineus muscle attaches to the pectineal line of the right pubis, helping with hip adduction and flexion.",2,"[0.4959,0.2733,0.0203]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0603.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0603.nii.gz,"Serving as an important landmark in determining fetal passage during childbirth, the right arcuate line defines the superior boundary of the pelvic inlet.",2,"[0.5452,-0.6991,-0.2744]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0607.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0607.nii.gz,"The right ischial spine provides the anchoring site for the sacrospinous ligament, which transforms the greater sciatic notch into the greater sciatic foramen.",2,"[0.5849,0.2872,-0.4423]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0612.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0612.nii.gz,"The right iliopectineal eminence acts as a connecting ridge between the ilium and pubis, enhancing the strength of the pelvic brim anteriorly.",2,"[0.6044,0.3001,0.2725]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0613.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0613.nii.gz,"The right iliac fossa features a flat surface where the iliacus muscle attaches, cooperating with the psoas major to permit hip bending.",2,"[0.5105,0.3331,0.255]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0616.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0616.nii.gz,"The right pubic tubercle presents itself as a diminutive bony elevation where the inguinal ligament attaches, playing a role in reinforcing the abdominal wall.",2,"[0.5235,0.5965,-0.4093]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0617.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0617.nii.gz,"The right ilium's sacropelvic part is designed for weight-bearing, providing articulation with the sacrum and aiding in load transfer.",2,"[0.5422,0.2964,0.2793]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0620.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0620.nii.gz,"The right acetabular labrum, made of fibrocartilage, deepens the acetabulum and enhances the stability of the joint where the femoral head articulates.",2,"[0.5392,-0.7385,0.3003]"
